document_index,run_id,protocol_id,scenario_id,token_id,token,count
82,extended_run_001,prt_0082_00,scn_0082,0,diag_diagnostic_condition_profile__value_hard,1
82,extended_run_001,prt_0082_00,scn_0082,4,diag_diagnostic_control_load__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,8,diag_diagnostic_expected_error_probability__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,11,diag_diagnostic_operator_stress__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,14,diag_diagnostic_risk_class__value_mid,1
82,extended_run_001,prt_0082_00,scn_0082,17,prior_alpha_ratio__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,19,prior_attention_deficit__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,23,prior_coding_tool_type__value_mnemonic,1
82,extended_run_001,prt_0082_00,scn_0082,25,prior_condition_mean_adjusted_attention__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,28,prior_condition_noise_adjustment__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,31,prior_condition_noise_level__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,34,prior_condition_profile__value_hard,1
82,extended_run_001,prt_0082_00,scn_0082,39,prior_condition_time_pressure__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,40,prior_condition_total_adjusted_time__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,44,prior_control_expected_detection_rate__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,47,prior_control_intensity__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,51,prior_control_marker_ratio__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,54,prior_digit_ratio__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,57,prior_expected_error_probability__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,58,prior_manual_operation_count__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,63,prior_mean_complexity__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,65,prior_mean_message_criticality__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,67,prior_memory_load_index__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,72,prior_message_entropy_estimate__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,73,prior_message_length__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,76,prior_operator_attention__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,81,prior_operator_error_susceptibility__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,83,prior_operator_fatigue__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,85,prior_operator_skill__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,88,prior_operator_total_estimated_time__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,92,prior_procedure_branch_count__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,94,prior_procedure_steps__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,98,prior_repetition_expected_count__level_low,1
82,extended_run_001,prt_0082_00,scn_0082,100,prior_symbol_group_count__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,105,prior_time_pressure_index__level_mid,1
82,extended_run_001,prt_0082_00,scn_0082,106,prior_total_nominal_time__level_high,1
82,extended_run_001,prt_0082_00,scn_0082,109,prior_verification_required__absent,1
83,extended_run_001,prt_0083_00,scn_0083,0,diag_diagnostic_condition_profile__value_hard,1
83,extended_run_001,prt_0083_00,scn_0083,4,diag_diagnostic_control_load__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,6,diag_diagnostic_expected_error_probability__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,11,diag_diagnostic_operator_stress__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,12,diag_diagnostic_risk_class__value_high,1
83,extended_run_001,prt_0083_00,scn_0083,17,prior_alpha_ratio__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,19,prior_attention_deficit__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,23,prior_coding_tool_type__value_mnemonic,1
83,extended_run_001,prt_0083_00,scn_0083,25,prior_condition_mean_adjusted_attention__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,28,prior_condition_noise_adjustment__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,31,prior_condition_noise_level__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,34,prior_condition_profile__value_hard,1
83,extended_run_001,prt_0083_00,scn_0083,39,prior_condition_time_pressure__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,40,prior_condition_total_adjusted_time__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,44,prior_control_expected_detection_rate__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,47,prior_control_intensity__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,51,prior_control_marker_ratio__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,54,prior_digit_ratio__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,55,prior_expected_error_probability__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,60,prior_manual_operation_count__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,63,prior_mean_complexity__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,65,prior_mean_message_criticality__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,67,prior_memory_load_index__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,70,prior_message_entropy_estimate__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,73,prior_message_length__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,76,prior_operator_attention__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,81,prior_operator_error_susceptibility__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,83,prior_operator_fatigue__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,85,prior_operator_skill__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,88,prior_operator_total_estimated_time__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,93,prior_procedure_branch_count__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,95,prior_procedure_steps__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,98,prior_repetition_expected_count__level_low,1
83,extended_run_001,prt_0083_00,scn_0083,100,prior_symbol_group_count__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,105,prior_time_pressure_index__level_mid,1
83,extended_run_001,prt_0083_00,scn_0083,106,prior_total_nominal_time__level_high,1
83,extended_run_001,prt_0083_00,scn_0083,109,prior_verification_required__absent,1
84,extended_run_001,prt_0084_00,scn_0084,0,diag_diagnostic_condition_profile__value_hard,1
84,extended_run_001,prt_0084_00,scn_0084,4,diag_diagnostic_control_load__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,6,diag_diagnostic_expected_error_probability__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,9,diag_diagnostic_operator_stress__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,12,diag_diagnostic_risk_class__value_high,1
84,extended_run_001,prt_0084_00,scn_0084,17,prior_alpha_ratio__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,19,prior_attention_deficit__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,23,prior_coding_tool_type__value_mnemonic,1
84,extended_run_001,prt_0084_00,scn_0084,25,prior_condition_mean_adjusted_attention__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,28,prior_condition_noise_adjustment__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,31,prior_condition_noise_level__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,34,prior_condition_profile__value_hard,1
84,extended_run_001,prt_0084_00,scn_0084,39,prior_condition_time_pressure__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,41,prior_condition_total_adjusted_time__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,44,prior_control_expected_detection_rate__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,47,prior_control_intensity__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,49,prior_control_marker_ratio__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,54,prior_digit_ratio__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,55,prior_expected_error_probability__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,59,prior_manual_operation_count__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,61,prior_mean_complexity__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,65,prior_mean_message_criticality__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,69,prior_memory_load_index__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,70,prior_message_entropy_estimate__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,74,prior_message_length__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,76,prior_operator_attention__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,81,prior_operator_error_susceptibility__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,84,prior_operator_fatigue__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,85,prior_operator_skill__level_high,1
84,extended_run_001,prt_0084_00,scn_0084,89,prior_operator_total_estimated_time__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,93,prior_procedure_branch_count__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,96,prior_procedure_steps__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,99,prior_repetition_expected_count__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,101,prior_symbol_group_count__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,105,prior_time_pressure_index__level_mid,1
84,extended_run_001,prt_0084_00,scn_0084,107,prior_total_nominal_time__level_low,1
84,extended_run_001,prt_0084_00,scn_0084,109,prior_verification_required__absent,1
85,extended_run_001,prt_0085_00,scn_0085,0,diag_diagnostic_condition_profile__value_hard,1
85,extended_run_001,prt_0085_00,scn_0085,4,diag_diagnostic_control_load__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,6,diag_diagnostic_expected_error_probability__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,9,diag_diagnostic_operator_stress__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,12,diag_diagnostic_risk_class__value_high,1
85,extended_run_001,prt_0085_00,scn_0085,16,prior_alpha_ratio__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,18,prior_attention_deficit__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,23,prior_coding_tool_type__value_mnemonic,1
85,extended_run_001,prt_0085_00,scn_0085,26,prior_condition_mean_adjusted_attention__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,28,prior_condition_noise_adjustment__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,31,prior_condition_noise_level__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,34,prior_condition_profile__value_hard,1
85,extended_run_001,prt_0085_00,scn_0085,39,prior_condition_time_pressure__level_mid,1
85,extended_run_001,prt_0085_00,scn_0085,41,prior_condition_total_adjusted_time__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,44,prior_control_expected_detection_rate__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,47,prior_control_intensity__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,49,prior_control_marker_ratio__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,52,prior_digit_ratio__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,55,prior_expected_error_probability__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,59,prior_manual_operation_count__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,62,prior_mean_complexity__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,66,prior_mean_message_criticality__level_mid,1
85,extended_run_001,prt_0085_00,scn_0085,68,prior_memory_load_index__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,71,prior_message_entropy_estimate__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,74,prior_message_length__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,77,prior_operator_attention__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,79,prior_operator_error_susceptibility__level_high,1
85,extended_run_001,prt_0085_00,scn_0085,84,prior_operator_fatigue__level_mid,1
85,extended_run_001,prt_0085_00,scn_0085,86,prior_operator_skill__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,89,prior_operator_total_estimated_time__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,92,prior_procedure_branch_count__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,95,prior_procedure_steps__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,99,prior_repetition_expected_count__level_mid,1
85,extended_run_001,prt_0085_00,scn_0085,101,prior_symbol_group_count__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,105,prior_time_pressure_index__level_mid,1
85,extended_run_001,prt_0085_00,scn_0085,107,prior_total_nominal_time__level_low,1
85,extended_run_001,prt_0085_00,scn_0085,109,prior_verification_required__absent,1
86,extended_run_001,prt_0086_00,scn_0086,0,diag_diagnostic_condition_profile__value_hard,1
86,extended_run_001,prt_0086_00,scn_0086,4,diag_diagnostic_control_load__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,6,diag_diagnostic_expected_error_probability__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,9,diag_diagnostic_operator_stress__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,12,diag_diagnostic_risk_class__value_high,1
86,extended_run_001,prt_0086_00,scn_0086,16,prior_alpha_ratio__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,18,prior_attention_deficit__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,23,prior_coding_tool_type__value_mnemonic,1
86,extended_run_001,prt_0086_00,scn_0086,26,prior_condition_mean_adjusted_attention__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,28,prior_condition_noise_adjustment__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,31,prior_condition_noise_level__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,34,prior_condition_profile__value_hard,1
86,extended_run_001,prt_0086_00,scn_0086,39,prior_condition_time_pressure__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,42,prior_condition_total_adjusted_time__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,44,prior_control_expected_detection_rate__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,47,prior_control_intensity__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,49,prior_control_marker_ratio__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,52,prior_digit_ratio__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,55,prior_expected_error_probability__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,59,prior_manual_operation_count__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,62,prior_mean_complexity__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,66,prior_mean_message_criticality__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,68,prior_memory_load_index__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,72,prior_message_entropy_estimate__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,74,prior_message_length__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,77,prior_operator_attention__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,79,prior_operator_error_susceptibility__level_high,1
86,extended_run_001,prt_0086_00,scn_0086,84,prior_operator_fatigue__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,86,prior_operator_skill__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,90,prior_operator_total_estimated_time__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,92,prior_procedure_branch_count__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,96,prior_procedure_steps__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,99,prior_repetition_expected_count__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,101,prior_symbol_group_count__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,105,prior_time_pressure_index__level_mid,1
86,extended_run_001,prt_0086_00,scn_0086,107,prior_total_nominal_time__level_low,1
86,extended_run_001,prt_0086_00,scn_0086,109,prior_verification_required__absent,1
87,extended_run_001,prt_0087_00,scn_0087,0,diag_diagnostic_condition_profile__value_hard,1
87,extended_run_001,prt_0087_00,scn_0087,4,diag_diagnostic_control_load__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,6,diag_diagnostic_expected_error_probability__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,9,diag_diagnostic_operator_stress__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,12,diag_diagnostic_risk_class__value_high,1
87,extended_run_001,prt_0087_00,scn_0087,16,prior_alpha_ratio__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,18,prior_attention_deficit__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,23,prior_coding_tool_type__value_mnemonic,1
87,extended_run_001,prt_0087_00,scn_0087,26,prior_condition_mean_adjusted_attention__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,28,prior_condition_noise_adjustment__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,31,prior_condition_noise_level__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,34,prior_condition_profile__value_hard,1
87,extended_run_001,prt_0087_00,scn_0087,39,prior_condition_time_pressure__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,40,prior_condition_total_adjusted_time__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,44,prior_control_expected_detection_rate__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,47,prior_control_intensity__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,49,prior_control_marker_ratio__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,52,prior_digit_ratio__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,55,prior_expected_error_probability__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,60,prior_manual_operation_count__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,63,prior_mean_complexity__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,66,prior_mean_message_criticality__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,69,prior_memory_load_index__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,70,prior_message_entropy_estimate__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,75,prior_message_length__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,77,prior_operator_attention__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,79,prior_operator_error_susceptibility__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,84,prior_operator_fatigue__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,86,prior_operator_skill__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,88,prior_operator_total_estimated_time__level_high,1
87,extended_run_001,prt_0087_00,scn_0087,92,prior_procedure_branch_count__level_low,1
87,extended_run_001,prt_0087_00,scn_0087,96,prior_procedure_steps__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,99,prior_repetition_expected_count__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,102,prior_symbol_group_count__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,105,prior_time_pressure_index__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,108,prior_total_nominal_time__level_mid,1
87,extended_run_001,prt_0087_00,scn_0087,109,prior_verification_required__absent,1
88,extended_run_001,prt_0088_00,scn_0088,1,diag_diagnostic_condition_profile__value_moderate,1
88,extended_run_001,prt_0088_00,scn_0088,4,diag_diagnostic_control_load__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,8,diag_diagnostic_expected_error_probability__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,10,diag_diagnostic_operator_stress__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,12,diag_diagnostic_risk_class__value_high,1
88,extended_run_001,prt_0088_00,scn_0088,15,prior_alpha_ratio__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,18,prior_attention_deficit__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,23,prior_coding_tool_type__value_mnemonic,1
88,extended_run_001,prt_0088_00,scn_0088,26,prior_condition_mean_adjusted_attention__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,29,prior_condition_noise_adjustment__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,32,prior_condition_noise_level__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,35,prior_condition_profile__value_moderate,1
88,extended_run_001,prt_0088_00,scn_0088,39,prior_condition_time_pressure__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,40,prior_condition_total_adjusted_time__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,44,prior_control_expected_detection_rate__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,47,prior_control_intensity__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,49,prior_control_marker_ratio__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,53,prior_digit_ratio__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,57,prior_expected_error_probability__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,58,prior_manual_operation_count__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,63,prior_mean_complexity__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,66,prior_mean_message_criticality__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,67,prior_memory_load_index__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,72,prior_message_entropy_estimate__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,75,prior_message_length__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,77,prior_operator_attention__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,81,prior_operator_error_susceptibility__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,84,prior_operator_fatigue__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,86,prior_operator_skill__level_low,1
88,extended_run_001,prt_0088_00,scn_0088,88,prior_operator_total_estimated_time__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,93,prior_procedure_branch_count__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,94,prior_procedure_steps__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,99,prior_repetition_expected_count__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,102,prior_symbol_group_count__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,105,prior_time_pressure_index__level_mid,1
88,extended_run_001,prt_0088_00,scn_0088,106,prior_total_nominal_time__level_high,1
88,extended_run_001,prt_0088_00,scn_0088,109,prior_verification_required__absent,1
89,extended_run_001,prt_0089_00,scn_0089,1,diag_diagnostic_condition_profile__value_moderate,1
89,extended_run_001,prt_0089_00,scn_0089,4,diag_diagnostic_control_load__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,6,diag_diagnostic_expected_error_probability__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,10,diag_diagnostic_operator_stress__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,12,diag_diagnostic_risk_class__value_high,1
89,extended_run_001,prt_0089_00,scn_0089,17,prior_alpha_ratio__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,18,prior_attention_deficit__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,23,prior_coding_tool_type__value_mnemonic,1
89,extended_run_001,prt_0089_00,scn_0089,26,prior_condition_mean_adjusted_attention__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,29,prior_condition_noise_adjustment__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,32,prior_condition_noise_level__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,35,prior_condition_profile__value_moderate,1
89,extended_run_001,prt_0089_00,scn_0089,39,prior_condition_time_pressure__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,40,prior_condition_total_adjusted_time__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,44,prior_control_expected_detection_rate__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,47,prior_control_intensity__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,49,prior_control_marker_ratio__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,53,prior_digit_ratio__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,55,prior_expected_error_probability__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,59,prior_manual_operation_count__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,61,prior_mean_complexity__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,66,prior_mean_message_criticality__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,67,prior_memory_load_index__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,70,prior_message_entropy_estimate__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,73,prior_message_length__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,77,prior_operator_attention__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,81,prior_operator_error_susceptibility__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,84,prior_operator_fatigue__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,86,prior_operator_skill__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,88,prior_operator_total_estimated_time__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,93,prior_procedure_branch_count__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,95,prior_procedure_steps__level_low,1
89,extended_run_001,prt_0089_00,scn_0089,99,prior_repetition_expected_count__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,100,prior_symbol_group_count__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,105,prior_time_pressure_index__level_mid,1
89,extended_run_001,prt_0089_00,scn_0089,106,prior_total_nominal_time__level_high,1
89,extended_run_001,prt_0089_00,scn_0089,109,prior_verification_required__absent,1
90,extended_run_001,prt_0090_00,scn_0090,1,diag_diagnostic_condition_profile__value_moderate,1
90,extended_run_001,prt_0090_00,scn_0090,4,diag_diagnostic_control_load__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,8,diag_diagnostic_expected_error_probability__level_mid,1
90,extended_run_001,prt_0090_00,scn_0090,10,diag_diagnostic_operator_stress__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,14,diag_diagnostic_risk_class__value_mid,1
90,extended_run_001,prt_0090_00,scn_0090,15,prior_alpha_ratio__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,18,prior_attention_deficit__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,23,prior_coding_tool_type__value_mnemonic,1
90,extended_run_001,prt_0090_00,scn_0090,26,prior_condition_mean_adjusted_attention__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,29,prior_condition_noise_adjustment__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,32,prior_condition_noise_level__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,35,prior_condition_profile__value_moderate,1
90,extended_run_001,prt_0090_00,scn_0090,39,prior_condition_time_pressure__level_mid,1
90,extended_run_001,prt_0090_00,scn_0090,40,prior_condition_total_adjusted_time__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,44,prior_control_expected_detection_rate__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,47,prior_control_intensity__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,50,prior_control_marker_ratio__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,53,prior_digit_ratio__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,57,prior_expected_error_probability__level_mid,1
90,extended_run_001,prt_0090_00,scn_0090,58,prior_manual_operation_count__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,62,prior_mean_complexity__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,66,prior_mean_message_criticality__level_mid,1
90,extended_run_001,prt_0090_00,scn_0090,67,prior_memory_load_index__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,71,prior_message_entropy_estimate__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,73,prior_message_length__level_high,1
90,extended_run_001,prt_0090_00,scn_0090,77,prior_operator_attention__level_low,1
90,extended_run_001,prt_0090_00,scn_0090,81,prior_operator_error_susceptibility__level_mid,1
